dataset,state,year,number_of_rows,column,noise_type,proportion
taxes_1040,LA,2022,2999601,first_name,use_nickname,0.5810529467085789
taxes_1040,LA,2023,3072815,first_name,use_nickname,0.5790537341167626
taxes_1040,LA,2024,3145821,first_name,use_nickname,0.5764174121795232
taxes_1040,LA,2025,3219447,first_name,use_nickname,0.5739939188314018
taxes_1040,LA,2026,3286278,first_name,use_nickname,0.5720788076967317
taxes_1040,LA,2027,3355274,first_name,use_nickname,0.5691490471419026
taxes_1040,LA,2028,3419776,first_name,use_nickname,0.5669953236703222
taxes_1040,LA,2029,3488817,first_name,use_nickname,0.5648642505468185
taxes_1040,LA,2030,3552848,first_name,use_nickname,0.5629326106830351
taxes_1040,LA,2031,3618612,first_name,use_nickname,0.5600249487925204
taxes_1040,LA,2032,3682764,first_name,use_nickname,0.5581253645359844
taxes_1040,LA,2033,3741497,first_name,use_nickname,0.5558053367408821
taxes_1040,LA,2034,3806417,first_name,use_nickname,0.5535447114701306
taxes_1040,LA,2035,3866851,first_name,use_nickname,0.5510207142711214
taxes_1040,LA,2036,3929711,first_name,use_nickname,0.5488558827862914
taxes_1040,LA,2037,3987236,first_name,use_nickname,0.5468194007076581
taxes_1040,LA,2038,4048739,first_name,use_nickname,0.5445772128062589
taxes_1040,LA,2039,4103816,first_name,use_nickname,0.5425004434896691
taxes_1040,LA,2040,4158406,first_name,use_nickname,0.5404676695830085
taxes_1040,MA,2018,4167333,first_name,use_nickname,0.5974782912716599
taxes_1040,MA,2019,4337208,first_name,use_nickname,0.5937310361873352
taxes_1040,MA,2020,4495198,first_name,use_nickname,0.5899804635969317
taxes_1040,MA,2021,4643878,first_name,use_nickname,0.5867251465262437
taxes_1040,MA,2022,4784266,first_name,use_nickname,0.5832096292304817
taxes_1040,MA,2023,4918968,first_name,use_nickname,0.5804550873272605
taxes_1040,MA,2024,5049879,first_name,use_nickname,0.5776940397977852
taxes_1040,MA,2025,5181421,first_name,use_nickname,0.5745298442261303
taxes_1040,MA,2026,5299780,first_name,use_nickname,0.5720973323420973
taxes_1040,MA,2027,5418790,first_name,use_nickname,0.5694924512667957
taxes_1040,MA,2028,5534097,first_name,use_nickname,0.5666872120239309
taxes_1040,MA,2029,5644337,first_name,use_nickname,0.564251213207149
taxes_1040,MA,2030,5753952,first_name,use_nickname,0.5618121249534234
taxes_1040,MA,2031,5857971,first_name,use_nickname,0.5591608425511154
taxes_1040,MA,2032,5966713,first_name,use_nickname,0.5569129938041263
taxes_1040,MA,2033,6070257,first_name,use_nickname,0.5548555851918625
taxes_1040,MA,2034,6170755,first_name,use_nickname,0.5522871998645222
taxes_1040,MA,2035,6270757,first_name,use_nickname,0.549830108230952
taxes_1040,MA,2036,6371937,first_name,use_nickname,0.547536800818966
taxes_1040,MA,2037,6469938,first_name,use_nickname,0.5457594802299497
taxes_1040,MA,2038,6568866,first_name,use_nickname,0.5433560374043251
taxes_1040,MA,2039,6664645,first_name,use_nickname,0.5413776727792703
taxes_1040,MA,2040,6759122,first_name,use_nickname,0.5393631007104177
taxes_1040,MD,2018,3643413,first_name,use_nickname,0.5922123020365795
taxes_1040,MD,2019,3765008,first_name,use_nickname,0.5891025995163888
taxes_1040,MD,2020,3875942,first_name,use_nickname,0.5865296745926538
taxes_1040,MD,2021,3981802,first_name,use_nickname,0.5832738544005955
taxes_1040,MD,2022,4082043,first_name,use_nickname,0.5804801664264683
taxes_1040,MD,2023,4180289,first_name,use_nickname,0.5782447098753221
taxes_1040,MD,2024,4275039,first_name,use_nickname,0.5756321755193344
taxes_1040,MD,2025,4376810,first_name,use_nickname,0.5728793344924729
taxes_1040,MD,2026,4470545,first_name,use_nickname,0.5701899880215947
taxes_1040,MD,2027,4556468,first_name,use_nickname,0.5681343531876005
taxes_1040,MD,2028,4645809,first_name,use_nickname,0.5655626393594743
taxes_1040,MD,2029,4735791,first_name,use_nickname,0.5631147996184798
taxes_1040,MD,2030,4822204,first_name,use_nickname,0.5607365428754155
taxes_1040,MD,2031,4910460,first_name,use_nickname,0.5583081829400911
taxes_1040,MD,2032,4992481,first_name,use_nickname,0.5561535436990146
taxes_1040,MD,2033,5076910,first_name,use_nickname,0.5538187598361995
taxes_1040,MD,2034,5158758,first_name,use_nickname,0.5517446253536219
taxes_1040,MD,2035,5240770,first_name,use_nickname,0.5494623881605184
taxes_1040,MD,2036,5322843,first_name,use_nickname,0.5473774071487737
taxes_1040,MD,2037,5404758,first_name,use_nickname,0.545301380746372
taxes_1040,MD,2038,5485328,first_name,use_nickname,0.5430998839084918
taxes_1040,MD,2039,5565782,first_name,use_nickname,0.5407166504185755
taxes_1040,MD,2040,5644083,first_name,use_nickname,0.5386671315783272
taxes_1040,ME,2018,831593,first_name,use_nickname,0.6074077102621114
taxes_1040,ME,2019,869382,first_name,use_nickname,0.6037242547004654
taxes_1040,ME,2020,904483,first_name,use_nickname,0.6003506975808279
taxes_1040,ME,2021,938121,first_name,use_nickname,0.5957664309827837
taxes_1040,ME,2022,968073,first_name,use_nickname,0.5923737156185536
taxes_1040,ME,2023,998011,first_name,use_nickname,0.5881828957797058
taxes_1040,ME,2024,1025703,first_name,use_nickname,0.5861589563450629
taxes_1040,ME,2025,1054086,first_name,use_nickname,0.582263686264688
taxes_1040,ME,2026,1079153,first_name,use_nickname,0.5794220096686938
taxes_1040,ME,2027,1103478,first_name,use_nickname,0.5762335089598524
taxes_1040,ME,2028,1127619,first_name,use_nickname,0.5730667894031584
taxes_1040,ME,2029,1148877,first_name,use_nickname,0.570460545384754
taxes_1040,ME,2030,1171317,first_name,use_nickname,0.5684327982945693
taxes_1040,ME,2031,1195058,first_name,use_nickname,0.5650043763566287
taxes_1040,ME,2032,1215267,first_name,use_nickname,0.562933083840835
taxes_1040,ME,2033,1235716,first_name,use_nickname,0.5601117085155489
taxes_1040,ME,2034,1257137,first_name,use_nickname,0.5574444153660262
taxes_1040,ME,2035,1275930,first_name,use_nickname,0.5553980234025377
taxes_1040,ME,2036,1296498,first_name,use_nickname,0.5529541888996358
taxes_1040,ME,2037,1316513,first_name,use_nickname,0.5505156424585249
taxes_1040,ME,2038,1335634,first_name,use_nickname,0.5481913458327655
taxes_1040,ME,2039,1355105,first_name,use_nickname,0.5456514439840455
taxes_1040,ME,2040,1372616,first_name,use_nickname,0.5439074001760142
taxes_1040,MI,2018,6061287,first_name,use_nickname,0.5947731892583209
taxes_1040,MI,2019,6192973,first_name,use_nickname,0.592859035555298
taxes_1040,MI,2020,6331210,first_name,use_nickname,0.5903555560469483
taxes_1040,MI,2021,6463690,first_name,use_nickname,0.5879424910538718
taxes_1040,MI,2022,6599209,first_name,use_nickname,0.5853427281966672
taxes_1040,MI,2023,6727681,first_name,use_nickname,0.5828452627287174
taxes_1040,MI,2024,6857268,first_name,use_nickname,0.5802952429451496
taxes_1040,MI,2025,6997611,first_name,use_nickname,0.5774149206064756
taxes_1040,MI,2026,7124736,first_name,use_nickname,0.575112537503144
taxes_1040,MI,2027,7248001,first_name,use_nickname,0.5726612068624163
taxes_1040,MI,2028,7373167,first_name,use_nickname,0.5699641687215277
taxes_1040,MI,2029,7493643,first_name,use_nickname,0.567507419288589
taxes_1040,MI,2030,7608856,first_name,use_nickname,0.5652080943574171
taxes_1040,MI,2031,7725806,first_name,use_nickname,0.5630036529521968
taxes_1040,MI,2032,7847388,first_name,use_nickname,0.5603098763563111
taxes_1040,MI,2033,7963760,first_name,use_nickname,0.5582828965212412
taxes_1040,MI,2034,8078043,first_name,use_nickname,0.5555210587514823
taxes_1040,MI,2035,8196069,first_name,use_nickname,0.5535072972177272
taxes_1040,MI,2036,8310610,first_name,use_nickname,0.5512151334258255
taxes_1040,MI,2037,8417177,first_name,use_nickname,0.5491462280049475
taxes_1040,MI,2038,8527738,first_name,use_nickname,0.5470714508349107
taxes_1040,MI,2039,8640369,first_name,use_nickname,0.5448975616666372
taxes_1040,MI,2040,8746287,first_name,use_nickname,0.5427206996523211
taxes_1040,MN,2018,3414732,first_name,use_nickname,0.5872785917020721
taxes_1040,MN,2019,3527528,first_name,use_nickname,0.5853033625813885
taxes_1040,MN,2020,3635578,first_name,use_nickname,0.5835286713694494
taxes_1040,MN,2021,3738650,first_name,use_nickname,0.581650595803298
taxes_1040,MN,2022,3836607,first_name,use_nickname,0.5795912899079838
taxes_1040,MN,2023,3932655,first_name,use_nickname,0.5769804368804281
taxes_1040,MN,2024,4026508,first_name,use_nickname,0.5749738979780992
taxes_1040,MN,2025,4124703,first_name,use_nickname,0.5726778388650043
taxes_1040,MN,2026,4212143,first_name,use_nickname,0.5703296398056761
taxes_1040,MN,2027,4298828,first_name,use_nickname,0.5682593023028603
taxes_1040,MN,2028,4379023,first_name,use_nickname,0.565931944180243
taxes_1040,MN,2029,4463062,first_name,use_nickname,0.5638864080310783
taxes_1040,MN,2030,4544807,first_name,use_nickname,0.5618148361415567
taxes_1040,MN,2031,4625066,first_name,use_nickname,0.5595254208264271
taxes_1040,MN,2032,4700692,first_name,use_nickname,0.5573413446360663
taxes_1040,MN,2033,4779547,first_name,use_nickname,0.5554695873897673
taxes_1040,MN,2034,4856900,first_name,use_nickname,0.5528322592600218
taxes_1040,MN,2035,4933889,first_name,use_nickname,0.5507663427369364
taxes_1040,MN,2036,5012550,first_name,use_nickname,0.5485305882235588
taxes_1040,MN,2037,5082746,first_name,use_nickname,0.5463066617926609
taxes_1040,MN,2038,5158809,first_name,use_nickname,0.5444469837902508
taxes_1040,MN,2039,5231890,first_name,use_nickname,0.5420828801828784
taxes_1040,MN,2040,5302308,first_name,use_nickname,0.5403135766537892
taxes_1040,MO,2018,3703049,first_name,use_nickname,0.5906975576072583
taxes_1040,MO,2019,3824792,first_name,use_nickname,0.5889141161140266
taxes_1040,MO,2020,3937750,first_name,use_nickname,0.5867513173766745
taxes_1040,MO,2021,4049239,first_name,use_nickname,0.5846585000292648
taxes_1040,MO,2022,4156642,first_name,use_nickname,0.5823352119330941
taxes_1040,MO,2023,4259361,first_name,use_nickname,0.5801964191342316
taxes_1040,MO,2024,4360998,first_name,use_nickname,0.5778991414350568
taxes_1040,MO,2025,4467504,first_name,use_nickname,0.5749346838861252
taxes_1040,MO,2026,4562039,first_name,use_nickname,0.57281864534696
taxes_1040,MO,2027,4651245,first_name,use_nickname,0.5703571839367739
taxes_1040,MO,2028,4743583,first_name,use_nickname,0.5677381422439536
taxes_1040,MO,2029,4832516,first_name,use_nickname,0.5654071295366637
taxes_1040,MO,2030,4918067,first_name,use_nickname,0.5633408410255493
taxes_1040,MO,2031,5002663,first_name,use_nickname,0.5611451341015775
taxes_1040,MO,2032,5088945,first_name,use_nickname,0.5588959990724993
taxes_1040,MO,2033,5171002,first_name,use_nickname,0.5566803107018717
taxes_1040,MO,2034,5250343,first_name,use_nickname,0.5541495098510707
taxes_1040,MO,2035,5331911,first_name,use_nickname,0.5519763927042293
taxes_1040,MO,2036,5414755,first_name,use_nickname,0.549914631409916
taxes_1040,MO,2037,5491351,first_name,use_nickname,0.5475687130544014
taxes_1040,MO,2038,5567193,first_name,use_nickname,0.5453223913738935
taxes_1040,MO,2039,5647844,first_name,use_nickname,0.5433607939596066
taxes_1040,MO,2040,5723152,first_name,use_nickname,0.5411965294648823
taxes_1040,MS,2018,1725257,first_name,use_nickname,0.5877727202382022
taxes_1040,MS,2019,1761398,first_name,use_nickname,0.5857114632808712
taxes_1040,MS,2020,1798993,first_name,use_nickname,0.5843663649608419
taxes_1040,MS,2021,1835121,first_name,use_nickname,0.5827065354273642
taxes_1040,MS,2022,1869857,first_name,use_nickname,0.5809219635512234
taxes_1040,MS,2023,1907620,first_name,use_nickname,0.5780286430211468
taxes_1040,MS,2024,1943677,first_name,use_nickname,0.5759989957179099
taxes_1040,MS,2025,1982266,first_name,use_nickname,0.5736152463897378
taxes_1040,MS,2026,2019735,first_name,use_nickname,0.5720666325037691
taxes_1040,MS,2027,2055677,first_name,use_nickname,0.5694683551939337
taxes_1040,MS,2028,2093383,first_name,use_nickname,0.5672702988416357
taxes_1040,MS,2029,2127124,first_name,use_nickname,0.5645430167681809
taxes_1040,MS,2030,2160460,first_name,use_nickname,0.5629190079890394
taxes_1040,MS,2031,2198821,first_name,use_nickname,0.5604826404695972
taxes_1040,MS,2032,2231195,first_name,use_nickname,0.5580892750297486
taxes_1040,MS,2033,2265272,first_name,use_nickname,0.5561667649624416
taxes_1040,MS,2034,2298756,first_name,use_nickname,0.5540557588539192
taxes_1040,MS,2035,2331694,first_name,use_nickname,0.5516667281384264
taxes_1040,MS,2036,2365405,first_name,use_nickname,0.5497071326051987
taxes_1040,MS,2037,2397501,first_name,use_nickname,0.54728611166377
taxes_1040,MS,2038,2427783,first_name,use_nickname,0.5453769962142415
taxes_1040,MS,2039,2460231,first_name,use_nickname,0.5434928671332082
taxes_1040,MS,2040,2494816,first_name,use_nickname,0.5412787957107859
taxes_1040,MT,2018,637855,first_name,use_nickname,0.5975495998306826
taxes_1040,MT,2019,654645,first_name,use_nickname,0.5953150180632251
taxes_1040,MT,2020,671849,first_name,use_nickname,0.5930469495377682
taxes_1040,MT,2021,689201,first_name,use_nickname,0.5913775516866633
taxes_1040,MT,2022,703716,first_name,use_nickname,0.5884959273343223
taxes_1040,MT,2023,720129,first_name,use_nickname,0.585650626484977
taxes_1040,MT,2024,735996,first_name,use_nickname,0.5834338773580291
taxes_1040,MT,2025,751938,first_name,use_nickname,0.5806901632847389
taxes_1040,MT,2026,766239,first_name,use_nickname,0.5774242762375708
taxes_1040,MT,2027,780805,first_name,use_nickname,0.5755483123186967
taxes_1040,MT,2028,794553,first_name,use_nickname,0.5731285389395043
taxes_1040,MT,2029,809154,first_name,use_nickname,0.5701807072572094
taxes_1040,MT,2030,822751,first_name,use_nickname,0.5676273866576886
taxes_1040,MT,2031,835944,first_name,use_nickname,0.5647208425444766
taxes_1040,MT,2032,849222,first_name,use_nickname,0.5621392286115998
taxes_1040,MT,2033,861562,first_name,use_nickname,0.5595906040424252
taxes_1040,MT,2034,875144,first_name,use_nickname,0.5571940160704981
taxes_1040,MT,2035,888117,first_name,use_nickname,0.5551802296319066
taxes_1040,MT,2036,900499,first_name,use_nickname,0.5528268215733722
taxes_1040,MT,2037,912543,first_name,use_nickname,0.5506918578083444
taxes_1040,MT,2038,926586,first_name,use_nickname,0.5487013617732192
taxes_1040,MT,2039,938340,first_name,use_nickname,0.5460494063985336
taxes_1040,MT,2040,950901,first_name,use_nickname,0.5434161915909227
taxes_1040,NC,2018,6186428,first_name,use_nickname,0.5923157919238695
taxes_1040,NC,2019,6420166,first_name,use_nickname,0.5895039162538788
taxes_1040,NC,2020,6635129,first_name,use_nickname,0.58737426205278
taxes_1040,NC,2021,6840117,first_name,use_nickname,0.5846145614175898
taxes_1040,NC,2022,7037671,first_name,use_nickname,0.5821982869048582
taxes_1040,NC,2023,7226088,first_name,use_nickname,0.5794590378639175
taxes_1040,NC,2024,7411331,first_name,use_nickname,0.5770635530918805
taxes_1040,NC,2025,7602522,first_name,use_nickname,0.574297055634959
taxes_1040,NC,2026,7773059,first_name,use_nickname,0.5715986460414104
taxes_1040,NC,2027,7943973,first_name,use_nickname,0.5691805599037156
taxes_1040,NC,2028,8113616,first_name,use_nickname,0.5665287832206997
taxes_1040,NC,2029,8275870,first_name,use_nickname,0.5640956177416997
taxes_1040,NC,2030,8435469,first_name,use_nickname,0.5615525348975854
taxes_1040,NC,2031,8594981,first_name,use_nickname,0.5594986190196348
taxes_1040,NC,2032,8747281,first_name,use_nickname,0.5570787082294487
taxes_1040,NC,2033,8898050,first_name,use_nickname,0.554644781721838
taxes_1040,NC,2034,9051389,first_name,use_nickname,0.5524167616705016
taxes_1040,NC,2035,9201940,first_name,use_nickname,0.5500911764258406
taxes_1040,NC,2036,9346729,first_name,use_nickname,0.5481539049650418
taxes_1040,NC,2037,9491351,first_name,use_nickname,0.5456644686304405
taxes_1040,NC,2038,9633170,first_name,use_nickname,0.5435697698680704
taxes_1040,NC,2039,9775198,first_name,use_nickname,0.5413612082333268
taxes_1040,NC,2040,9921068,first_name,use_nickname,0.539442628555716
taxes_1040,ND,2018,483188,first_name,use_nickname,0.5832284742170749
taxes_1040,ND,2019,491785,first_name,use_nickname,0.5841516109682077
taxes_1040,ND,2020,501147,first_name,use_nickname,0.5834775026090149
taxes_1040,ND,2021,512174,first_name,use_nickname,0.5823411574972568
taxes_1040,ND,2022,523907,first_name,use_nickname,0.5806259507889759
taxes_1040,ND,2023,536294,first_name,use_nickname,0.5785707093497223
taxes_1040,ND,2024,548171,first_name,use_nickname,0.5764241450204407
taxes_1040,ND,2025,561836,first_name,use_nickname,0.5747958478986751
taxes_1040,ND,2026,572920,first_name,use_nickname,0.5719925993157858
taxes_1040,ND,2027,585094,first_name,use_nickname,0.569703329721378
taxes_1040,ND,2028,597863,first_name,use_nickname,0.5670981479034495
taxes_1040,ND,2029,609664,first_name,use_nickname,0.5651850855553223
taxes_1040,ND,2030,622755,first_name,use_nickname,0.5622146751130059
taxes_1040,ND,2031,634062,first_name,use_nickname,0.5594547536360798
taxes_1040,ND,2032,646090,first_name,use_nickname,0.5576668885139842
taxes_1040,ND,2033,657223,first_name,use_nickname,0.5555085564564843
taxes_1040,ND,2034,669282,first_name,use_nickname,0.5533123556288679
taxes_1040,ND,2035,681270,first_name,use_nickname,0.5510385016219708
taxes_1040,ND,2036,692102,first_name,use_nickname,0.5488670745063589
taxes_1040,ND,2037,703376,first_name,use_nickname,0.5464260935829485
taxes_1040,ND,2038,716555,first_name,use_nickname,0.5439149821018624
taxes_1040,ND,2039,726991,first_name,use_nickname,0.5415417797469295
taxes_1040,ND,2040,739617,first_name,use_nickname,0.5387653339498687
taxes_1040,NE,2018,1206727,first_name,use_nickname,0.5819982481538907
taxes_1040,NE,2019,1236361,first_name,use_nickname,0.5809015328047391
taxes_1040,NE,2020,1267202,first_name,use_nickname,0.5797812819108555
taxes_1040,NE,2021,1296159,first_name,use_nickname,0.5785470764003491
taxes_1040,NE,2022,1326645,first_name,use_nickname,0.5763606692069092
taxes_1040,NE,2023,1357389,first_name,use_nickname,0.5752986063685502
